Branch ID,Product A (Unit(s) Sold),Product B (Unit(s) Sold),Product C (Unit(s) Sold),Product D (Unit(s) Sold),Product E (Unit(s) Sold),Product F (Unit(s) Sold)
000922,10,16,9,18,14,12
000923,7,10,6,16,10,9
000924,4,20,9,15,0,14
000925,2,9,11,16,4,18
000926,12,4,14,13,14,13
000927,7,10,19,6,19,4
000928,11,1,6,16,9,8
000929,19,16,16,4,6,8
000930,2,8,15,9,18,3
000931,10,12,17,16,19,17
000932,11,15,6,17,12,1
000933,18,19,8,1,8,8
000934,3,6,7,14,14,19
000935,18,15,14,20,17,19
000936,5,12,10,17,6,12
000937,12,11,0,7,14,12
000938,14,11,5,16,8,14
000939,13,10,2,5,14,4
000940,5,12,14,19,12,19
000941,15,4,12,0,5,5
000942,10,8,18,19,18,9
000943,6,13,17,6,1,8
000944,19,11,18,11,17,6
000945,7,17,1,7,12,1
000946,18,18,12,13,8,19
000947,20,8,16,17,12,19
000948,3,20,16,12,14,18
000949,13,12,9,6,17,7
000950,14,3,1,17,2,9
000951,1,6,6,17,18,17
000952,19,16,4,12,16,20
000953,5,13,20,19,1,5
000954,5,20,12,19,2,11
000955,11,13,1,10,1,17
000956,17,12,2,5,19,9
000957,3,18,9,17,1,20
000958,10,15,14,9,13,3
000959,18,19,3,11,11,3
000960,18,5,19,16,10,11
000961,5,19,12,17,18,5
000962,7,16,9,5,6,3
000963,13,7,11,7,1,8
000964,6,17,4,13,18,4
000965,9,9,9,2,5,20
000966,17,15,12,15,5,0
000967,12,20,10,3,19,15
000968,1,4,1,15,2,13
000969,3,8,15,2,3,11
000970,18,8,6,8,6,13
000971,1,12,1,2,14,18
000972,18,8,19,5,15,7
000973,3,3,17,5,16,13
000974,16,10,11,11,7,16
000975,15,0,14,13,1,8
000976,6,1,5,5,1,1
000977,9,4,7,9,13,13
000978,3,2,5,6,10,8
000979,4,15,1,9,17,18
000980,13,17,6,5,20,7
000981,13,11,18,8,11,2
000982,9,0,12,10,16,1
000983,12,14,8,5,16,7
000984,11,1,10,5,9,12
000985,12,12,10,19,8,11
000986,10,6,11,1,8,4
000987,7,12,13,3,20,18
000988,6,3,18,5,9,18
000989,17,2,2,1,16,13
000990,12,16,16,10,13,14
000991,1,7,20,20,11,12
000992,16,3,1,14,15,8
000993,15,16,12,15,12,3
000994,18,2,4,15,3,2
000995,17,5,19,12,16,11
000996,1,9,7,20,14,13
000997,5,11,17,4,3,5
000998,20,12,15,2,3,15
000999,15,10,2,8,17,4
001000,10,17,3,6,8,10
001001,13,17,4,11,1,5
001002,13,11,10,11,2,10
001003,9,17,5,20,3,16
001004,2,10,13,5,19,1
001005,2,1,19,6,20,3
001006,15,18,3,13,3,4
001007,18,8,10,14,12,3
001008,15,19,5,20,3,17
001009,13,14,4,20,12,1
001010,6,19,14,15,17,15
001011,18,2,2,15,7,12
001012,20,4,1,1,1,10
001013,10,13,11,19,18,3
001014,15,10,11,9,2,19
001015,13,16,16,9,8,2
001016,19,0,14,9,4,2
001017,18,14,10,17,12,9
001018,2,1,12,10,2,3
001019,2,4,5,16,8,4
001020,14,2,19,11,17,12
001021,8,2,17,1,6,14
001022,6,6,7,10,3,11
001023,13,13,1,8,2,16
001024,15,17,7,9,11,3
001025,16,2,18,6,2,1
001026,4,18,16,19,17,19
001027,5,19,7,8,16,6
001028,15,9,0,16,19,8
001029,12,3,5,1,8,5
001030,1,7,11,3,7,20
001031,7,12,3,7,17,10
001032,7,14,3,9,9,6
001033,18,11,16,4,9,17
001034,14,19,10,18,2,4
001035,9,7,12,15,11,19
001036,9,7,18,10,4,5
001037,15,20,7,3,10,19
001038,6,2,11,18,12,16
001039,0,13,6,4,15,10
001040,8,20,1,5,11,8
001041,11,14,6,5,11,15
001042,5,16,17,14,6,12
001043,7,1,8,17,7,18
001044,7,9,19,0,10,13
001045,14,18,19,4,15,4
001046,20,3,15,5,6,12
001047,11,18,15,3,11,9
001048,6,16,2,19,6,15
001049,11,8,1,14,0,20
001050,17,9,17,4,11,12
001051,5,7,11,3,1,8
001052,2,11,19,1,6,9
001053,15,16,7,6,1,15
001054,14,17,18,2,1,17
001055,0,20,14,20,4,14
001056,0,16,6,1,5,12
001057,18,10,2,11,8,16
001058,17,0,8,1,10,7
001059,6,10,3,17,12,15
001060,7,3,12,5,19,18
001061,18,6,13,18,6,12
001062,15,1,6,10,13,2
001063,11,19,8,13,7,8
001064,2,6,9,8,6,16
001065,9,2,5,17,20,7
001066,10,19,20,17,11,12
001067,12,14,14,15,16,14
001068,12,0,9,18,3,7
001069,9,9,2,15,16,3
001070,0,9,20,19,9,17
001071,5,13,1,11,15,19
001072,11,8,12,7,3,18
001073,7,7,6,4,15,7
001074,9,5,8,14,5,3
001075,7,14,15,2,13,12
001076,1,20,5,14,2,1
001077,18,20,18,11,16,17
001078,15,11,14,1,3,3
001079,17,6,4,18,9,4
001080,5,8,3,10,16,14
001081,7,15,14,1,2,3
001082,16,2,5,10,12,18
001083,2,5,5,8,14,1
001084,18,4,9,8,12,2
001085,4,4,19,5,4,5
001086,13,14,3,7,7,4
001087,9,10,16,1,4,5
001088,1,7,15,1,4,13
001089,11,17,5,18,15,12
001090,6,2,2,2,15,17
001091,1,1,16,13,5,14
001092,5,8,15,2,10,19
001093,4,10,4,16,11,14
001094,7,19,6,3,12,7
001095,5,1,18,18,13,11
001096,11,10,9,15,8,14
001097,18,17,19,11,4,1
001098,5,14,14,10,2,9
001099,1,2,8,8,9,19
001100,19,13,12,15,13,7
001101,3,11,18,16,1,9
001102,15,13,8,14,16,5
001103,12,6,6,7,8,10
001104,15,6,12,6,1,7
001105,15,7,19,15,7,18
001106,1,5,8,5,4,11
001107,10,2,15,5,7,2
001108,10,9,20,15,12,5
001109,14,14,9,1,19,20
001110,18,11,4,19,4,3
001111,10,13,11,4,5,17
001112,15,15,3,5,17,4
001113,13,1,11,7,3,18
001114,12,6,6,10,20,14
001115,13,15,0,5,6,17
001116,9,4,8,14,8,16
001117,19,2,5,17,7,4
001118,12,8,8,8,8,11
001119,17,16,8,16,13,1
001120,3,17,4,18,9,2
001121,19,5,16,18,5,9
001122,6,8,10,7,2,4
001123,5,4,16,1,6,18
001124,4,13,3,1,7,1
001125,11,12,14,14,17,2
001126,2,0,12,15,5,8
001127,12,0,8,16,6,6
001128,19,8,1,16,9,9
001129,5,5,18,4,8,10
001130,15,10,11,1,9,14
001131,8,7,19,8,8,15
001132,3,1,2,5,17,18
001133,8,5,2,9,12,16
001134,0,5,12,13,6,16
001135,9,3,11,19,1,14
001136,11,2,8,10,2,7
001137,8,8,17,3,4,7
001138,14,8,8,15,14,7
001139,13,6,20,11,14,8
001140,12,18,9,3,1,5
001141,6,19,5,16,2,12
001142,14,11,6,15,16,17
001143,1,18,16,4,16,10
001144,5,14,19,17,11,9
001145,3,2,19,12,3,10
001146,16,13,1,9,3,2
001147,10,17,5,2,15,9
001148,11,8,16,14,9,0
001149,9,16,1,19,0,18
001150,6,3,14,9,13,0
001151,5,15,20,16,13,9
001152,20,8,12,12,20,17
001153,10,7,9,11,4,4
001154,7,8,1,15,2,4
001155,18,15,16,8,17,19
001156,19,2,3,18,6,1
001157,9,4,15,9,13,17
001158,4,20,11,13,10,8
001159,19,2,6,13,1,4
001160,14,17,19,1,19,15
001161,17,2,13,17,6,18
001162,15,12,15,19,7,14
001163,0,2,11,13,8,9
001164,17,13,19,19,16,8
001165,2,7,4,2,10,9
001166,8,6,9,16,5,2
001167,18,18,15,13,0,13
001168,16,9,5,10,5,2
001169,13,5,7,12,17,9
001170,17,6,19,20,4,16
001171,5,18,16,20,13,0
001172,12,2,3,11,5,5
001173,18,18,14,14,6,19
001174,20,6,6,7,18,9
001175,11,7,4,5,20,1
001176,1,7,18,19,14,15
001177,8,7,7,2,14,16
001178,20,7,18,1,18,9
001179,17,14,4,11,12,18
001180,5,5,7,3,1,1
001181,4,2,6,4,19,4
001182,9,4,1,18,18,1
001183,15,16,17,8,9,15
001184,15,18,1,4,8,5
001185,13,4,14,11,19,20
001186,7,19,5,5,6,20
001187,13,1,2,11,5,2
001188,18,18,1,20,2,12
001189,16,5,14,13,19,4
001190,10,2,13,8,11,11
001191,16,18,1,16,9,12
001192,15,17,3,18,5,4
001193,1,16,15,3,0,0
001194,15,9,14,6,2,11
001195,1,1,17,3,6,17
001196,1,3,2,19,4,16
001197,4,8,10,9,9,13
001198,13,19,16,2,16,9
001199,9,8,2,4,12,1
001200,9,14,16,10,3,11
001201,3,17,3,16,11,5
001202,20,14,6,14,3,2
001203,18,12,9,8,2,10
001204,13,18,18,6,18,5
001205,6,20,4,4,1,14
001206,16,0,2,20,8,17
001207,11,3,18,2,1,1
001208,0,19,8,11,19,17
001209,4,12,17,20,2,7
001210,19,18,7,8,19,3
001211,14,7,11,10,6,3
001212,14,10,10,19,13,10
001213,16,17,6,18,2,9
001214,1,8,0,14,10,6
001215,16,16,11,15,17,4
001216,4,7,11,3,20,0
001217,11,7,10,14,11,18
001218,17,0,16,1,7,16
001219,1,14,9,4,6,6
001220,4,15,6,17,13,14
001221,9,15,2,18,11,6
001222,3,9,14,8,6,6
001223,10,16,15,6,9,20
001224,0,20,10,17,12,14
001225,7,5,2,17,18,0
001226,14,8,13,4,18,19
001227,16,7,9,11,11,10
001228,5,14,2,18,17,6
001229,6,8,19,9,8,18
001230,11,13,3,17,13,2
001231,8,10,16,12,14,20
001232,10,2,7,6,10,8
001233,16,8,18,16,11,11
001234,15,4,8,10,11,14
001235,11,2,5,17,11,19
001236,6,16,3,14,9,15
001237,12,8,11,9,17,11
001238,1,2,4,17,10,9
001239,11,20,6,13,15,16
001240,18,13,12,7,17,0
001241,13,6,18,4,16,20
001242,2,4,15,13,15,1
001243,3,6,12,19,12,3
001244,9,5,5,4,15,8
001245,14,9,11,8,5,11
001246,1,12,6,2,16,13
001247,4,17,11,8,4,11
001248,13,9,18,19,8,20
001249,8,1,7,11,2,14
001250,10,0,3,4,19,15
001251,5,19,12,3,12,3
001252,18,9,6,14,15,3
001253,14,4,16,19,6,19
001254,2,4,12,11,15,3
001255,0,10,19,8,6,8
001256,4,10,12,13,17,12
001257,12,11,9,8,7,13
001258,4,9,13,16,17,13
001259,19,6,0,6,13,4
001260,18,13,18,15,2,9
001261,19,8,7,6,1,14
001262,7,5,16,5,16,13
001263,16,3,11,1,15,19
001264,3,17,14,18,8,12
001265,1,2,5,4,17,14
001266,17,20,12,9,14,2
001267,9,16,4,15,4,7
001268,13,8,6,1,11,11
001269,0,19,2,10,14,0
001270,3,7,6,17,3,19
001271,19,9,16,10,12,6
001272,18,11,6,16,0,0
001273,8,2,3,8,14,12
001274,11,9,7,4,12,10
001275,6,14,18,11,11,18
001276,10,4,13,7,9,2
001277,10,4,14,10,14,4
001278,8,5,17,14,9,16
001279,8,6,5,18,1,9
001280,8,4,15,14,11,17
001281,6,17,6,7,17,8
001282,9,10,6,12,2,3
001283,9,19,0,8,7,13
001284,11,11,7,13,14,9
001285,4,8,12,3,11,13
001286,16,0,19,9,15,5
001287,18,0,13,13,18,2
001288,13,11,3,20,13,4
001289,1,8,15,17,9,10
001290,0,2,6,12,13,1
001291,18,14,19,9,8,9
001292,7,3,14,7,3,20
001293,17,16,1,5,17,7
001294,17,11,14,5,15,10
001295,16,6,10,10,10,8
001296,8,3,5,17,1,8
001297,11,18,19,10,2,13
001298,9,8,12,1,6,1
001299,17,1,14,0,6,10
001300,17,1,20,8,17,20
001301,4,4,2,12,15,10
001302,13,17,5,20,0,1
001303,10,16,10,7,18,2
001304,12,14,15,18,10,3
001305,10,2,17,3,8,7
001306,1,5,8,9,1,14
001307,10,4,2,7,11,12
001308,8,4,19,6,13,0
001309,4,17,12,16,1,15
001310,1,15,17,17,6,18
001311,13,7,0,17,2,6
001312,5,9,17,5,3,13
001313,18,10,12,6,8,8
001314,13,7,6,2,13,19
001315,17,16,9,19,0,12
001316,15,16,5,9,16,8
001317,17,6,6,13,19,1
001318,8,1,0,18,12,10
001319,3,13,13,8,11,16
001320,15,11,8,16,12,7
001321,9,12,4,4,19,13
001322,11,15,3,9,15,12
001323,14,11,1,13,18,9
001324,11,19,11,10,20,19
001325,2,2,9,4,18,15
001326,17,3,6,15,18,1
001327,6,13,14,19,5,15
001328,17,2,13,7,13,20
001329,6,2,17,9,6,2
001330,0,10,3,11,19,14
001331,6,17,3,2,8,5
001332,6,1,17,3,1,10
001333,3,3,18,13,8,6
001334,11,4,12,3,18,19
001335,1,2,20,2,20,5
001336,3,19,12,10,4,5
001337,10,3,8,16,6,5
001338,7,15,4,14,9,14
001339,15,12,16,16,2,14
001340,11,5,10,13,6,0
001341,15,7,1,9,17,20
001342,10,18,15,6,2,17
001343,11,9,16,9,13,16
001344,15,8,4,15,14,18
001345,6,5,10,2,12,14
001346,17,12,12,5,20,1
001347,18,1,3,4,11,15
001348,6,12,17,11,15,5
001349,0,3,4,18,5,4
001350,2,6,11,9,9,5
001351,13,0,18,10,15,15
001352,9,7,3,4,3,2
001353,11,16,19,19,7,11
001354,9,1,14,18,17,19
001355,8,4,9,6,8,2
001356,2,15,10,6,7,18
001357,19,19,16,20,3,7
001358,4,0,10,4,16,14
001359,17,10,5,1,20,4
001360,16,4,2,2,15,16
001361,15,7,1,7,8,2
001362,3,6,13,5,9,4
001363,12,1,20,8,2,1
001364,13,11,4,5,4,6
001365,4,11,5,19,19,8
001366,17,17,12,14,9,7
001367,15,3,0,7,8,16
001368,19,18,19,8,13,7
001369,6,17,4,2,19,11
001370,10,3,8,11,15,11
001371,18,17,0,10,5,12
001372,10,9,1,9,13,16
001373,8,14,4,1,18,9
001374,16,11,10,16,12,1
001375,18,9,1,18,1,14
001376,18,14,7,4,15,14
001377,7,5,15,1,18,17
001378,12,8,9,7,17,2
001379,20,5,16,14,7,3
001380,16,11,15,9,17,1
001381,3,1,19,15,12,19
001382,11,8,3,3,10,18
001383,4,19,7,17,3,1
001384,10,13,17,10,16,19
001385,11,13,7,1,10,14
001386,8,1,1,2,7,7
001387,19,20,9,7,13,13
001388,18,11,14,9,4,2
001389,7,13,6,12,19,15
001390,13,4,13,8,5,8
001391,9,7,7,11,6,13
001392,9,1,10,0,15,14
001393,17,11,7,5,20,8
001394,5,8,12,4,8,0
001395,17,1,15,19,16,8
001396,5,3,11,17,9,0
001397,1,18,9,7,19,20
001398,6,10,12,4,10,11
001399,4,6,15,6,8,18
001400,19,1,17,6,13,1
001401,17,10,3,7,2,6
001402,7,16,5,14,17,0
001403,0,7,8,11,12,4
001404,6,17,4,13,13,5
001405,7,11,7,15,19,11
001406,15,5,12,4,15,6
001407,1,14,17,2,9,9
001408,14,7,19,15,18,1
001409,13,6,14,6,6,9
001410,13,17,9,6,8,11
001411,3,19,5,18,1,3
001412,14,0,5,10,19,15
001413,6,16,4,17,13,4
001414,13,4,1,1,12,4
001415,17,16,7,13,7,8
001416,13,4,18,2,17,12
001417,8,3,9,8,12,19
001418,12,5,6,19,20,2
001419,18,13,16,5,16,11
001420,12,1,17,2,2,14
001421,5,11,9,14,11,11
001422,12,12,8,8,2,4
001423,2,12,8,18,4,3
001424,1,7,7,7,2,7
001425,17,10,14,13,2,6
001426,11,16,2,5,8,14
001427,12,7,18,8,7,8
001428,10,8,11,0,13,8
001429,3,3,8,1,7,19
001430,13,19,4,18,17,6
001431,19,4,8,15,19,15
001432,10,14,7,12,8,14
001433,15,9,11,11,1,4
001434,9,11,10,1,17,19
001435,5,16,12,11,11,10
001436,2,1,17,20,11,6
001437,1,6,6,12,2,18
001438,17,5,5,17,1,11
001439,3,3,11,9,9,16
001440,16,7,0,6,11,15
001441,20,2,6,10,11,20
001442,12,8,19,15,12,17
001443,8,17,14,18,18,5
001444,4,7,2,12,1,6
001445,6,20,14,6,7,9
001446,2,5,13,12,4,16
001447,16,0,19,11,16,14
001448,17,19,16,13,13,18
001449,1,1,15,15,19,10
001450,9,8,7,12,19,1
001451,7,5,1,12,12,18
001452,19,10,6,13,18,9
001453,9,1,0,16,14,15
001454,8,8,18,5,15,19
001455,7,19,8,5,11,4
001456,15,12,2,16,18,2
001457,6,15,6,8,0,13
001458,13,11,14,0,17,20
001459,6,11,2,8,16,0
001460,9,10,13,10,18,14
001461,8,0,18,3,10,13
001462,13,1,13,11,17,5
001463,11,11,4,7,10,14
001464,10,16,14,18,17,11
001465,10,7,1,1,14,17
001466,0,0,16,11,4,14
001467,19,7,4,2,17,4
001468,17,3,9,10,5,6
001469,13,17,0,13,8,19
001470,7,1,2,17,16,18
001471,10,13,8,1,5,0
001472,4,7,2,8,1,20
001473,6,5,3,7,11,3
001474,12,11,16,7,12,17
001475,6,5,13,10,10,7
001476,15,2,4,17,1,2
001477,17,11,16,10,2,20
001478,4,11,1,18,17,14
001479,13,4,1,12,11,9
001480,8,20,16,7,4,14
001481,15,10,16,18,15,19
001482,17,3,13,13,2,6
001483,3,6,12,7,4,4
001484,9,11,19,10,3,19
001485,16,13,4,12,3,19
001486,2,20,1,16,20,14
001487,16,9,12,12,16,4
001488,9,11,14,18,18,15
001489,2,10,9,1,11,0
001490,5,10,1,3,9,3
001491,5,18,14,1,4,11
001492,12,3,7,0,16,11
001493,6,0,5,8,6,6
001494,14,10,11,1,13,4
001495,2,11,15,12,10,3
001496,16,12,12,14,19,17
001497,15,16,3,4,15,5
001498,7,4,11,14,3,5
001499,9,12,9,14,18,5
001500,19,2,16,0,15,16
001501,15,14,1,11,16,7
001502,16,16,6,16,7,12
001503,13,8,10,16,4,3
001504,2,11,3,12,12,12
001505,8,16,17,1,4,13
001506,3,16,6,1,14,3
001507,17,8,3,1,6,3
001508,17,19,10,9,6,18
001509,5,4,16,17,19,11
001510,19,9,3,6,7,0
001511,2,6,17,18,16,8
001512,15,15,18,8,5,5
001513,17,5,14,19,12,20
001514,2,3,10,16,6,2
001515,19,11,6,3,8,17
001516,9,10,0,9,9,20
001517,4,8,10,11,2,20
001518,2,8,7,0,9,18
001519,19,19,10,17,9,14
001520,11,1,18,2,2,16
001521,10,14,0,8,16,9
001522,6,17,19,8,2,0
001523,8,8,3,14,14,5
001524,9,10,10,17,9,2
001525,18,19,20,1,2,3
001526,6,1,10,17,19,17
001527,17,20,6,18,5,19
001528,3,0,17,9,10,14
001529,14,5,1,6,18,13
001530,15,14,17,11,7,10
001531,14,18,11,15,5,2
001532,11,10,10,3,12,14
001533,6,4,3,15,7,8
001534,4,8,1,5,10,3
001535,20,14,17,6,6,16
001536,19,4,4,6,3,12
001537,1,2,13,13,11,7
001538,18,2,3,14,15,9
001539,18,6,8,14,11,17
001540,14,0,8,10,16,5
001541,1,13,8,9,12,13
001542,14,3,5,10,11,11
001543,4,2,18,12,2,17
001544,10,2,4,7,10,18
001545,19,14,4,7,6,18
001546,1,5,2,2,9,17
001547,8,3,18,19,5,8
001548,19,15,15,4,12,18
001549,12,3,10,10,19,15
001550,0,5,13,18,17,13
001551,16,15,18,15,2,4
001552,6,5,20,17,19,14
001553,19,9,8,0,12,6
001554,2,6,5,11,4,16
001555,9,19,2,10,2,14
001556,1,3,19,8,12,13
001557,16,5,9,9,8,5
001558,12,11,5,20,6,9
001559,9,10,8,19,6,7
001560,5,19,18,1,2,3
001561,3,1,15,12,15,7
001562,18,14,11,7,7,4
001563,9,16,17,17,0,6
001564,9,4,14,18,15,16
001565,1,2,8,11,17,19
001566,9,13,14,19,10,2
001567,12,13,16,15,18,12
001568,12,15,12,8,1,10
001569,17,19,5,6,0,18
001570,12,13,3,7,5,11
001571,13,10,5,1,15,11
001572,7,1,8,7,19,17
001573,5,9,18,0,15,14
001574,16,8,2,6,14,18
001575,15,6,5,8,7,10
001576,17,15,18,12,18,10
001577,3,6,6,6,1,14
001578,4,17,9,15,7,9
001579,13,2,18,19,15,1
001580,8,17,5,8,4,7
001581,14,19,18,12,9,14
001582,17,0,20,13,16,4
001583,8,3,4,16,7,14
001584,6,2,17,14,7,14
001585,6,19,2,9,8,6
001586,11,14,18,15,16,5
001587,18,16,5,14,5,2
001588,16,14,4,10,15,11
001589,18,10,20,19,6,19
001590,13,8,9,7,12,18
001591,6,15,6,18,8,14
001592,19,16,15,20,14,17
001593,11,16,12,11,10,4
001594,16,3,14,16,11,11
001595,9,13,5,20,10,9
001596,13,18,6,13,4,10
001597,3,19,3,13,0,6
001598,10,6,12,17,10,1
001599,10,14,19,8,11,8
001600,6,2,3,10,16,20
001601,14,10,3,5,15,9
001602,13,5,10,7,17,3
001603,1,17,7,6,12,15
001604,16,9,17,3,17,3
001605,2,14,9,5,8,12
001606,19,3,19,5,6,18
001607,7,8,1,12,11,18
001608,15,12,16,19,11,19
001609,11,7,3,17,7,20
001610,16,6,3,20,6,11
001611,12,18,10,20,5,10
001612,5,19,1,4,13,8
001613,15,0,5,10,2,2
001614,8,4,0,14,3,2
001615,9,12,4,14,18,4
001616,2,7,3,7,17,8
001617,4,1,10,8,2,18
001618,9,2,3,13,12,12
001619,15,17,1,17,3,19
001620,1,2,18,14,9,16
001621,11,12,19,14,3,16
001622,17,2,18,1,9,7
001623,14,8,1,10,10,1
001624,13,14,12,6,5,12
001625,6,1,18,2,3,6
001626,14,15,11,8,2,13
001627,3,1,17,6,13,20
001628,3,4,2,6,9,2
001629,2,3,15,4,4,15
001630,3,7,19,1,6,19
001631,16,7,13,9,17,7
001632,19,1,5,14,9,7
001633,5,14,19,6,17,9
001634,12,18,6,3,14,5
001635,1,0,15,14,15,13
001636,5,19,6,18,11,8
001637,14,9,15,0,7,13
001638,15,1,13,2,19,7
001639,13,10,19,14,10,15
001640,19,8,6,5,19,16
001641,15,1,14,2,8,9
001642,8,6,5,10,12,3
001643,17,5,16,8,1,16
001644,12,11,2,20,4,8
001645,2,3,6,5,15,0
001646,3,10,9,8,7,1
001647,7,17,4,10,6,15
001648,15,6,17,20,11,14
001649,7,10,17,16,16,4
001650,11,4,6,3,17,8
001651,10,20,15,9,7,13
001652,13,19,11,10,17,16
001653,10,11,16,12,14,14
001654,12,18,20,18,16,8
001655,19,16,0,0,6,1
001656,2,20,17,5,17,8
001657,14,6,1,13,14,6
001658,6,10,11,16,18,2
001659,20,4,1,9,5,0
001660,12,4,1,6,12,15
001661,18,4,15,11,18,16
001662,9,14,3,5,10,1
001663,5,1,0,11,7,8
001664,13,5,18,15,20,19
001665,12,15,10,10,6,19
001666,10,13,2,10,11,13
001667,18,18,16,19,11,7
001668,10,8,14,19,3,20
001669,17,10,12,12,19,1
001670,9,0,17,11,9,19
001671,13,14,19,6,6,16
001672,10,10,10,1,6,19
001673,3,18,4,9,7,11
001674,2,15,11,12,16,19
001675,16,8,18,7,17,8
001676,19,16,1,0,6,10
001677,5,15,18,0,20,9
001678,1,1,4,19,6,1
001679,4,12,1,3,13,11
001680,14,11,3,1,8,14
001681,4,3,19,12,5,4
001682,12,11,11,11,11,15
001683,8,4,12,19,3,4
001684,18,18,10,1,1,19
001685,16,2,1,8,5,7
001686,7,3,0,19,3,16
001687,13,13,11,14,12,18
001688,18,16,16,9,17,12
001689,7,14,6,4,9,9
001690,14,18,8,17,4,5
001691,12,15,6,6,18,3
001692,7,9,19,15,19,7
001693,19,6,1,5,10,13
001694,15,19,10,2,16,1
001695,19,14,16,20,14,2
001696,9,12,8,4,2,13
001697,10,7,6,15,14,11
001698,11,4,7,2,7,2
001699,7,14,19,12,9,5
001700,7,18,7,14,13,20
001701,12,4,15,3,19,17
001702,13,15,7,13,1,1
001703,0,2,5,15,19,3
001704,12,14,19,16,9,14
001705,1,0,7,12,15,1
001706,11,3,15,12,17,17
001707,4,18,7,3,10,11
001708,9,14,15,8,6,4
001709,1,18,3,6,11,19
001710,9,17,12,13,5,5
001711,14,5,10,12,8,18
001712,20,4,17,7,17,10
001713,12,16,13,15,2,13
001714,13,9,13,20,4,10
001715,13,10,3,5,3,8
001716,3,19,0,11,18,9
001717,2,17,12,11,6,13
001718,4,7,3,3,3,13
001719,11,3,8,9,13,16
001720,3,16,1,7,16,6
001721,16,5,18,6,11,5
001722,6,10,19,17,12,10
001723,16,7,0,3,5,11
001724,15,18,8,3,11,19
001725,18,16,0,16,12,3
001726,20,9,2,2,5,3
001727,15,11,18,0,19,6
001728,16,9,20,4,6,7
001729,12,4,7,9,9,19
001730,17,12,13,17,4,1
001731,1,4,14,8,6,3
001732,4,17,18,1,11,17
001733,13,20,16,15,5,4
001734,20,9,6,11,4,9
001735,6,2,16,16,5,6
001736,10,16,13,8,2,14
001737,8,0,6,18,19,10
001738,11,15,9,1,16,17
001739,14,14,14,1,4,2
001740,2,7,3,4,5,5
001741,18,3,9,19,4,16
001742,10,3,6,8,4,12
001743,19,18,6,4,1,8
001744,0,5,16,17,3,3
001745,12,0,10,17,7,8
001746,9,2,5,1,7,6
001747,7,10,19,16,6,15
001748,2,3,5,3,11,5
001749,10,19,2,17,10,15
001750,8,4,14,15,7,15
001751,16,14,19,6,2,4
001752,2,6,9,1,19,14
001753,1,0,17,17,12,12
001754,13,7,4,10,3,14
001755,3,9,6,17,10,13
001756,10,19,15,3,20,11
001757,6,10,9,3,3,2
001758,8,7,13,14,15,7
001759,9,17,2,5,4,19
001760,19,12,7,0,14,7
001761,16,11,18,15,14,19
001762,1,1,14,1,14,4
001763,6,2,14,0,12,4
001764,3,2,15,3,16,7
001765,15,11,15,4,2,11
001766,9,18,2,14,13,9
001767,6,13,13,19,14,18
001768,16,12,4,19,2,17
001769,9,11,16,0,4,9
001770,6,7,18,13,6,2
001771,9,2,18,1,10,17
001772,6,3,3,12,1,4
001773,15,9,3,3,15,9
001774,6,3,3,2,10,3
001775,10,17,1,11,15,19
001776,15,5,10,7,2,1
001777,9,15,18,7,5,8
001778,7,7,14,16,13,5
001779,5,1,6,7,11,8
001780,18,16,15,18,0,15
001781,12,2,12,2,14,17
001782,0,14,13,8,9,14
001783,13,14,18,4,4,4
001784,3,18,11,12,14,2
001785,4,7,18,1,12,10
001786,14,11,14,8,20,5
001787,2,16,3,17,9,3
001788,12,13,9,15,10,14
001789,5,7,17,8,19,5
001790,7,4,6,1,6,10
001791,13,11,16,8,10,17
001792,8,18,8,4,14,15
001793,7,16,3,14,17,5
001794,6,17,3,6,19,9
001795,18,15,3,16,12,0
001796,14,15,12,0,12,8
001797,13,9,15,1,3,3
001798,13,11,1,1,10,18
001799,4,10,13,8,19,19
001800,5,4,1,2,19,19
001801,2,18,15,2,2,13
001802,8,2,18,2,15,6
001803,10,0,9,10,15,16
001804,8,6,12,14,5,15
001805,15,3,1,10,12,2
001806,11,4,14,16,2,18
001807,17,10,7,18,18,15
001808,16,20,2,4,17,18
001809,18,14,11,12,6,17
001810,17,19,18,13,2,13
001811,20,11,15,18,5,18
001812,14,15,2,14,15,11
001813,1,1,2,1,12,11
001814,10,4,3,9,2,12
001815,17,13,19,14,17,5
001816,17,3,13,20,8,11
001817,3,4,8,12,14,10
001818,4,20,11,3,18,3
001819,15,3,18,19,5,10
001820,20,14,13,3,3,1
001821,4,3,19,1,5,9
001822,16,9,17,14,13,2
001823,15,16,8,18,2,4
001824,3,20,7,11,2,3
001825,6,10,13,16,12,20
001826,13,16,1,4,2,5
001827,17,7,2,15,4,19
001828,6,19,13,2,19,10
001829,12,13,12,10,14,8
001830,11,17,20,17,19,3
001831,10,13,11,17,3,11
001832,14,9,11,16,7,4
001833,15,16,6,13,5,17
001834,6,11,17,11,7,6
001835,5,4,11,19,9,2
001836,7,18,17,8,2,14
001837,11,18,16,13,15,18
001838,6,2,11,12,1,10
001839,17,4,7,5,19,2
001840,12,4,17,16,2,6
001841,3,0,6,3,18,3
001842,18,11,16,19,19,19
001843,0,14,9,6,10,12
001844,18,2,0,12,6,13
001845,10,5,3,14,19,9
001846,8,10,18,18,0,20
001847,12,5,19,20,8,17
001848,18,11,17,12,8,3
